Loan_id,Customer_id,Current Loan Amount,Term,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt
LN-1001014,V4C5E0SLWG,690866.0,Long Term,1334389.0,10+ years,Home Mortgage,Debt Consolidation,28466.94
LN-1001015,6GMA075U72,128964.0,Short Term,1273380.0,6 years,Rent,Debt Consolidation,16341.71
LN-1001016,K5ADRRVGVM,479402.0,Long Term,1091531.0,10+ years,Home Mortgage,Debt Consolidation,9641.74
LN-1001017,Y5D3FH79DG,110242.0,Short Term,685501.0,2 years,Rent,Debt Consolidation,6398.06
LN-1001018,TE531HF5P3,99999999.0,Long Term,1129284.0,10+ years,Home Mortgage,Debt Consolidation,24467.82
LN-1001019,ND342YHKQT,247588.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,26681.51
LN-1001020,491CSSUOTG,221210.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,36441.81
LN-1001021,EEEQKIOROV,108482.0,Short Term,562077.0,1 year,Rent,Debt Consolidation,2248.27
LN-1001022,2XG605ZJQC,99999999.0,Short Term,1358329.0,10+ years,Home Mortgage,Debt Consolidation,24449.96
LN-1001023,F7GVU4U5VF,575674.0,Short Term,,10+ years,Own Home,Debt Consolidation,21833.09
LN-1001024,ZINKD7UCIY,300454.0,Short Term,1729836.0,10+ years,Home Mortgage,Debt Consolidation,9816.73
LN-1001025,Y4OP0LL2SG,392700.0,Long Term,1554808.0,10+ years,Home Mortgage,Debt Consolidation,22544.64
LN-1001026,SCUXEWBBE7,319572.0,Long Term,785878.0,8 years,Rent,Debt Consolidation,15324.45
LN-1001027,BISNMPGJQ4,782628.0,Short Term,1448370.0,10+ years,Home Mortgage,Debt Consolidation,31260.7
LN-1001028,V20W4W6S4G,342738.0,Short Term,1156986.0,10+ years,Rent,Debt Consolidation,27767.74
LN-1001029,VLLUUA8UUT,441056.0,Long Term,,1 year,Home Mortgage,Home Improvements,22530.96
LN-1001030,T2G42OT8T1,619564.0,Long Term,1218204.0,10+ years,Rent,Debt Consolidation,5157.17
LN-1001031,0SG0WD7O7Y,271326.0,Short Term,1377861.0,2 years,Own Home,Debt Consolidation,22390.36
LN-1001032,IEQTETRWMF,346148.0,Long Term,866039.0,5 years,Rent,Debt Consolidation,23454.93
LN-1001033,OZFVCS4TNO,328042.0,Short Term,738340.0,4 years,Rent,Debt Consolidation,17105.13
LN-1001034,XR9KKDGOY6,145904.0,Short Term,468407.0,2 years,Rent,Debt Consolidation,8352.97
LN-1001035,09VOL7EEK3,283338.0,Long Term,,10+ years,Rent,Debt Consolidation,10594.02
LN-1001036,WE6FMVZKNQ,337370.0,Short Term,1165422.0,2 years,Own Home,Debt Consolidation,20880.43
LN-1001037,BAONNRNE2Q,149600.0,Short Term,634315.0,7 years,Home Mortgage,Debt Consolidation,6607.44
LN-1001038,I21IUMPDF1,611314.0,Short Term,2074116.0,10+ years,Home Mortgage,Debt Consolidation,42000.83
LN-1001039,82A7E1AVSG,280962.0,Short Term,2132085.0,10+ years,Home Mortgage,Debt Consolidation,23808.14
LN-1001040,RGAWI09U48,301400.0,Short Term,,3 years,Home Mortgage,Debt Consolidation,48122.82
LN-1001041,EZ3JXWOH27,335896.0,Short Term,1042625.0,10+ years,Home Mortgage,Debt Consolidation,24240.96
LN-1001042,5YMWDEX63H,224070.0,Short Term,635721.0,3 years,Rent,Debt Consolidation,13297.34
LN-1001043,27K1B8P74E,214214.0,Short Term,2119887.0,< 1 year,Home Mortgage,Debt Consolidation,55470.31
LN-1001044,6BZ2O7XIRA,308990.0,Long Term,,10+ years,Home Mortgage,Home Improvements,14581.55
LN-1001045,GBQCB4F7PO,254276.0,Short Term,649230.0,10+ years,Home Mortgage,Debt Consolidation,14391.36
LN-1001046,5RKF77657J,406670.0,LT,,10+ years,Home Mortgage,Debt Consolidation,28445.47
LN-1001047,J7H5VJX9A9,332046.0,Short Term,,2 years,Home Mortgage,Debt Consolidation,35788.59
LN-1001048,7I70Z3OLOW,99999999.0,Short Term,613282.0,6 years,Rent,other,9506.08
LN-1001049,53XD2L3Q9B,99999999.0,Long Term,1346093.0,< 1 year,Rent,other,22659.21
LN-1001050,MXW9IE64UD,365376.0,Short Term,,5 years,Home Mortgage,other,30188.91
LN-1001051,I1KWYE72C3,86438.0,Short Term,3334671.0,10+ years,Rent,Debt Consolidation,33624.49
LN-1001052,U5XZSJ03QP,493614.0,Short Term,4310910.0,5 years,Rent,Debt Consolidation,81548.0
LN-1001053,HXXE8F7Q14,541706.0,Short Term,1403492.0,< 1 year,Rent,Debt Consolidation,40233.26
LN-1001054,EJSQ1TWN94,53724.0,Short Term,811965.0,1 year,Rent,other,13871.14
LN-1001055,GQ90012O2S,760760.0,Short Term,1689480.0,4 years,Rent,Buy a Car,11094.29
LN-1001056,VI1G28OOF3,158202.0,Short Term,948765.0,3 years,Rent,Debt Consolidation,25537.52
LN-1001057,A2B2EIPAB1,310002.0,Short Term,1243037.0,3 years,Home Mortgage,Debt Consolidation,15434.27
LN-1001058,GACHIBFBCI,39490.0,Short Term,568461.0,5 years,Own Home,Debt Consolidation,14211.62
LN-1001059,PLE413CEWJ,520146.0,Short Term,898814.0,,Rent,Debt Consolidation,13631.93
LN-1001060,5V09N6UMDG,751146.0,Long Term,1668105.0,4 years,Home Mortgage,Debt Consolidation,42258.66
LN-1001061,904BW5C8DR,226820.0,Short Term,2006780.0,< 1 year,Rent,Debt Consolidation,22074.39
LN-1001062,6BIWQ8J0MF,258764.0,Long Term,1899620.0,1 year,Home Mortgage,Debt Consolidation,28336.03
LN-1001063,EARPOONHV8,99999999.0,Short Term,3015072.0,10+ years,Home Mortgage,Debt Consolidation,23869.32
LN-1001064,W8R2BPK7KH,99999999.0,Short Term,1906688.0,10+ years,Rent,Debt Consolidation,15317.04
LN-1001065,BRFZD2A10Y,291368.0,Short Term,813010.0,< 1 year,Own Home,Debt Consolidation,9823.76
LN-1001066,GSZH9X7XQ8,270600.0,Short Term,779000.0,1 year,Rent,Debt Consolidation,10581.29
LN-1001067,70XUSEGD98,378400.0,Long Term,1361654.0,10+ years,Home Mortgage,Debt Consolidation,17406.47
LN-1001068,HAP4UUJZ5U,387112.0,Short Term,793288.0,10+ years,Home Mortgage,Debt Consolidation,24724.32
LN-1001069,HQP2PNPCU0,106018.0,Short Term,352906.0,1 year,Own Home,Buy House,7587.46
LN-1001070,XJSL38AICO,65846.0,Short Term,947720.0,8 years,Home Mortgage,Medical Bills,17295.89
LN-1001071,X3WK2G059X,430320.0,Long Term,1576088.0,3 years,Home Mortgage,Debt Consolidation,16023.65
LN-1001072,N324YTHP7Q,,,,,,,
LN-1001073,YC89ZT339X,99999999.0,Short Term,2328925.0,10+ years,Home Mortgage,Debt Consolidation,40561.96
LN-1001074,5GUZF9R2Q0,781176.0,Short Term,2120305.0,6 years,Home Mortgage,Business Loan,2880.21
LN-1001075,AT5HUESAC9,152306.0,Short Term,1014714.0,7 years,Rent,Medical Bills,19871.53
LN-1001076,9NWZIWBV2A,267872.0,Short Term,963965.0,8 years,Own Home,Debt Consolidation,13495.51
LN-1001077,AXIA5FUDN7,110330.0,Short Term,952755.0,3 years,Home Mortgage,Debt Consolidation,7534.83
LN-1001078,C29LOBP35Q,32670.0,Short Term,,3 years,Rent,other,1354.13
LN-1001079,S0DRCHBTPJ,436524.0,Long Term,,8 years,Rent,Debt Consolidation,19467.21
LN-1001080,YI5JWAJAHN,44132.0,Short Term,163894.0,,Rent,Debt Consolidation,1789.04
LN-1001081,K7XVIM9RY4,218416.0,Short Term,677179.0,2 years,Rent,Debt Consolidation,14897.71
LN-1001082,OAKTKZNP37,239756.0,Short Term,959994.0,8 years,Home Mortgage,Debt Consolidation,11439.9
LN-1001083,F83S5PUL3I,754226.0,Short Term,2047155.0,2 years,Rent,Debt Consolidation,16837.8
LN-1001084,P6WQS28HZR,184448.0,Short Term,,< 1 year,Rent,Debt Consolidation,2086.01
LN-1001085,CZGM5KB9WF,144188.0,Short Term,739404.0,3 years,Rent,Debt Consolidation,11583.92
LN-1001086,B1ZSVU9P62,211508.0,Short Term,1236862.0,10+ years,Rent,Debt Consolidation,27004.7
LN-1001087,DMS5AKCEF1,99999999.0,Short Term,625138.0,7 years,Rent,Debt Consolidation,14221.69
LN-1001088,GMKJZA3I6H,190498.0,Short Term,774212.0,< 1 year,Own Home,other,948.48
LN-1001089,OSNHI1FCDA,293436.0,Short Term,1357531.0,10+ years,Rent,Debt Consolidation,21946.9
LN-1001090,PCF2Q2LREB,553190.0,Long Term,1547930.0,4 years,Home Mortgage,Debt Consolidation,11983.68
LN-1001091,9ZV9NQFHO8,435688.0,Long Term,2257656.0,6 years,Home Mortgage,Debt Consolidation,9482.14
LN-1001092,4JAX9F2PX5,539154.0,Long Term,1058889.0,10+ years,Rent,Debt Consolidation,3670.8
LN-1001093,QSJ4CHUODV,259006.0,Short Term,1714959.0,5 years,Home Mortgage,Debt Consolidation,19293.36
LN-1001094,6VD0964C4K,183238.0,Short Term,1689366.0,8 years,Home Mortgage,Debt Consolidation,23932.78
LN-1001095,A3A5JZS29W,150172.0,Short Term,1389660.0,5 years,Rent,Debt Consolidation,20960.8
LN-1001096,BOTCOP8WXO,129118.0,Short Term,,10+ years,Rent,Debt Consolidation,7923.57
LN-1001097,JZ28PWFA9X,214720.0,Short Term,1085983.0,6 years,Rent,Debt Consolidation,22986.39
LN-1001098,FJSY14V4C7,518078.0,Short Term,2703206.0,3 years,Home Mortgage,Buy House,33564.83
LN-1001099,GAVHEDQ759,178046.0,Short Term,904305.0,,Home Mortgage,Debt Consolidation,9721.35
LN-1001100,BCQKS3PXV1,30536.0,Short Term,649800.0,2 years,Rent,Buy House,5848.2
LN-1001101,H4IHJDXGYC,752136.0,Short Term,3247860.0,10+ years,Home Mortgage,Business Loan,15779.31
LN-1001102,XCZRQF1L4I,261998.0,Short Term,,5 years,Rent,Debt Consolidation,9663.4
LN-1001103,6OMDM2ZM5Z,445764.0,Short Term,,10+ years,Own Home,Debt Consolidation,32899.64
LN-1001104,RYWN8BMLQQ,145310.0,Short Term,,2 years,Rent,Debt Consolidation,2405.02
LN-1001105,UYV0ZZJBSX,622908.0,Long Term,1254057.0,2 years,Home Mortgage,Debt Consolidation,16407.26
LN-1001106,9X5ZBI4598,,,,,,,
LN-1001107,GE6RUBPF7V,199496.0,Short Term,1033695.0,2 years,Rent,Debt Consolidation,23688.82
LN-1001108,A0MVPJGAHC,334818.0,Short Term,579291.0,4 years,Rent,Debt Consolidation,10668.69
LN-1001109,SPYHG6G4DV,131692.0,Short Term,663404.0,1 year,Home Mortgage,Debt Consolidation,12283.88
LN-1001110,PFHOL1Y6IH,260854.0,Long Term,,4 years,Home Mortgage,Debt Consolidation,20533.87
LN-1001111,1E7WE3NTII,99999999.0,Long Term,1900190.0,10+ years,Rent,Debt Consolidation,37528.8
LN-1001112,FYDF3XUJVW,306636.0,Long Term,977987.0,1 year,Home Mortgage,Debt Consolidation,25590.53
LN-1001113,MQRE9JJG49,224422.0,Short Term,1492412.0,10+ years,Home Mortgage,Debt Consolidation,27236.5
LN-1001114,2PWD36CYIN,343860.0,Short Term,761007.0,1 year,Rent,Debt Consolidation,17566.64
LN-1001115,WZNZ6VPQG8,343068.0,Long Term,673379.0,9 years,Rent,Debt Consolidation,7687.59
LN-1001116,V2VQC3019Q,99999999.0,Long Term,2996528.0,2 years,Rent,Buy a Car,33461.28
LN-1001117,6EHYVOL922,,,,,,,
LN-1001118,OW6B78GX27,518276.0,Long Term,1305528.0,6 years,Home Mortgage,Debt Consolidation,20888.41
LN-1001119,PNWUOSZPEH,178112.0,Short Term,1153680.0,,Own Home,Debt Consolidation,34418.12
LN-1001120,ABFMQ1NUTM,144782.0,Short Term,981350.0,8 years,Rent,Debt Consolidation,11285.43
LN-1001121,06HJQPIW45,110594.0,Short Term,859541.0,2 years,Rent,Debt Consolidation,14898.47
LN-1001122,NA9WAXGOJA,103884.0,Short Term,934515.0,10+ years,Home Mortgage,Other,26088.52
LN-1001123,0VDOES9F68,264154.0,ST,1159703.0,10+ years,Home Mortgage,Debt Consolidation,16429.11
LN-1001124,2ZDPJ9XNRT,321794.0,Long Term,965808.0,10+ years,Own Home,Debt Consolidation,12152.97
LN-1001125,VU3FFA1RUI,551166.0,Long Term,,5 years,Home Mortgage,Debt Consolidation,45227.79
LN-1001126,951S8JYKBW,210430.0,Short Term,,10+ years,Rent,Debt Consolidation,23790.85
LN-1001127,WK7RJFZ3WL,471130.0,Short Term,2234628.0,4 years,Rent,Debt Consolidation,48975.54
LN-1001128,MYL46YQU4J,219428.0,Short Term,1301671.0,,Rent,Debt Consolidation,22237.03
LN-1001129,QGVVOW7NRI,537768.0,Short Term,2418947.0,10+ years,Rent,Business Loan,11026.27
LN-1001130,0T99O86JYM,,,,,,,
LN-1001131,5JXWMN5USK,329318.0,Short Term,1801219.0,6 years,Rent,Debt Consolidation,10942.48
LN-1001132,BI09A09W11,621148.0,Long Term,1611504.0,10+ years,Rent,Debt Consolidation,25381.15
LN-1001133,A4XU5334AK,110946.0,Short Term,1916340.0,4 years,Rent,Debt Consolidation,18524.62
LN-1001134,K03I39KLLJ,120362.0,Short Term,1512020.0,9 years,Home Mortgage,Debt Consolidation,8404.27
LN-1001135,ONRKP2W8T7,26664.0,Short Term,1403397.0,6 years,Home Mortgage,other,29939.06
LN-1001136,H2SIRK6GY4,109318.0,Short Term,,4 years,Rent,Debt Consolidation,4641.89
LN-1001137,RIY2D7OBKS,168542.0,Short Term,2328792.0,2 years,Rent,Debt Consolidation,24918.12
LN-1001138,BZH0TQS2ON,89122.0,Long Term,962160.0,4 years,Rent,Debt Consolidation,4922.9
LN-1001139,575ZXJ38A9,99999999.0,Short Term,1041333.0,9 years,Rent,Debt Consolidation,31847.61
LN-1001140,QC6K7MCR6N,560692.0,Long Term,1076388.0,10+ years,Rent,Debt Consolidation,9238.94
LN-1001141,YT8EWTOJJ5,655248.0,Long Term,1274919.0,5 years,Rent,Other,25881.04
LN-1001142,HYADN8VMM6,144034.0,Short Term,469452.0,3 years,Rent,Debt Consolidation,7198.15
LN-1001143,XQ3YW1PJSN,283074.0,Long Term,1435811.0,1 year,Own Home,Debt Consolidation,5276.68
LN-1001144,SYSL10NV3S,215094.0,Short Term,1764758.0,10+ years,Home Mortgage,other,42795.22
LN-1001145,HRBYB2XSMD,49456.0,Short Term,,,Home Mortgage,Debt Consolidation,2641.19
LN-1001146,9COGCV5PBK,183634.0,Short Term,1418008.0,10+ years,Home Mortgage,Debt Consolidation,9500.57
LN-1001147,LKUBJ4IHRZ,99999999.0,Short Term,1098276.0,1 year,Rent,Debt Consolidation,10982.76
LN-1001148,UJZ3B3VTZ9,464464.0,Short Term,1002820.0,10+ years,Home Mortgage,Debt Consolidation,24234.69
LN-1001149,7RM8JVKQ60,432696.0,Long Term,1569514.0,10+ years,Home Mortgage,Debt Consolidation,39891.64
LN-1001150,1F3DSEJ3J9,109252.0,Short Term,,1 year,Rent,Debt Consolidation,13522.68
LN-1001151,D98G131NVR,436040.0,Short Term,979108.0,9 years,Home Mortgage,Debt Consolidation,10851.66
LN-1001152,KYM2VBHA3Z,216678.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,4079.11
LN-1001153,XPSB758DZR,528528.0,Long Term,1445444.0,9 years,Home Mortgage,Debt Consolidation,21802.12
LN-1001154,NTZAD3ELW7,107360.0,Short Term,,,Own Home,Debt Consolidation,15729.91
LN-1001155,QXV7QJCODS,59532.0,Short Term,803928.0,2 years,Rent,Debt Consolidation,11791.02
LN-1001156,ZG3XFBO7JY,267718.0,Short Term,1387285.0,10+ years,Home Mortgage,Debt Consolidation,16184.96
LN-1001157,4IK96KIG9W,99999999.0,Short Term,1276078.0,< 1 year,Rent,Debt Consolidation,17333.32
LN-1001158,9G073HI8XF,30954.0,Short Term,,,Rent,Debt Consolidation,3052.73
LN-1001159,BXZE9J8IFU,185416.0,Short Term,,2 years,Rent,Debt Consolidation,19117.61
LN-1001160,UKFMOYZTQ2,178310.0,Short Term,1308929.0,5 years,Rent,Debt Consolidation,20288.39
LN-1001161,WVSRN5EEQO,174416.0,Short Term,470725.0,4 years,Rent,Debt Consolidation,11532.81
LN-1001162,ZEFGHXS5MO,99999999.0,Short Term,223706.0,4 years,Rent,Debt Consolidation,3616.65
LN-1001163,6NU5CMAJLF,99999999.0,Short Term,2210612.0,6 years,Home Mortgage,Debt Consolidation,34080.3
LN-1001164,DZVEJEUAH3,412676.0,Long Term,1311760.0,8 years,Rent,Debt Consolidation,20113.78
LN-1001165,8GDL5XWWDY,,,,,,,
LN-1001166,NS9J8GANE7,673860.0,Long Term,,1 year,Home Mortgage,Debt Consolidation,41222.97
LN-1001167,KOXIHJRAEI,99999999.0,Short Term,932862.0,6 years,Rent,Debt Consolidation,12749.19
LN-1001168,RUUF5WQYNS,252428.0,Short Term,764940.0,3 years,Rent,Debt Consolidation,16000.09
LN-1001169,8ZXQCW1225,99999999.0,Short Term,609938.0,10+ years,Own Home,Debt Consolidation,9352.56
LN-1001170,9RDQN8ND5C,99999999.0,Short Term,715160.0,5 years,Rent,Debt Consolidation,10667.74
LN-1001171,YBD61UBJ09,219208.0,Short Term,984447.0,4 years,Home Mortgage,Home Improvements,14848.69
LN-1001172,Y9UEP0AS7D,99999999.0,Short Term,8526364.0,10+ years,Own Home,Home Improvements,55918.71
LN-1001173,QHX7IZZ2QA,324060.0,Short Term,855152.0,10+ years,Home Mortgage,Debt Consolidation,17530.54
LN-1001174,7DFQZCZKT1,230120.0,Short Term,954845.0,4 years,Rent,Debt Consolidation,24189.28
LN-1001175,8LDYF0N94F,236346.0,Short Term,1298878.0,10+ years,Home Mortgage,Debt Consolidation,22080.85
LN-1001176,I87CQGHB1N,65186.0,Short Term,1431726.0,10+ years,Home Mortgage,Home Improvements,29254.87
LN-1001177,N5ILZ6GHUD,261646.0,Short Term,1732439.0,< 1 year,Home Mortgage,Debt Consolidation,11260.92
LN-1001178,V5R3C6MRZB,777326.0,Long Term,1879689.0,3 years,Own Home,Business Loan,14880.8
LN-1001179,IAEJFJFTUW,445500.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,15655.81
LN-1001180,GPYNPZBZFD,298452.0,Short Term,678357.0,1 year,Own Home,Debt Consolidation,9327.48
LN-1001181,N85UJ0Z1VB,68068.0,Short Term,853290.0,6 years,HaveMortgage,Take a Trip,18132.46
LN-1001182,4R8KE4BVAE,540826.0,Long Term,1774866.0,10+ years,Own Home,Debt Consolidation,16269.51
LN-1001183,9WBVB0L516,129404.0,Short Term,777404.0,< 1 year,Home Mortgage,Debt Consolidation,11531.48
LN-1001184,V40C0MC8XS,264242.0,Short Term,387942.0,4 years,Rent,Debt Consolidation,2967.8
LN-1001185,RBI1O9PLE1,486640.0,Long Term,913957.0,9 years,Rent,Debt Consolidation,16679.72
LN-1001186,SX7KYH17TJ,141922.0,Short Term,1011712.0,3 years,Own Home,Debt Consolidation,18042.21
LN-1001187,MF7R2PM6LF,431376.0,Short Term,829977.0,,Home Mortgage,Debt Consolidation,13556.5
LN-1001188,ZDRCON0A5P,313588.0,Long Term,,6 years,Home Mortgage,other,32359.28
LN-1001189,W87ODB0HC3,99999999.0,Short Term,1410047.0,10+ years,Home Mortgage,Debt Consolidation,28670.81
LN-1001190,IB2JJLGX75,99999999.0,Short Term,1497656.0,10+ years,Rent,Debt Consolidation,21591.22
LN-1001191,48GIQSORTD,446952.0,Short Term,1640517.0,< 1 year,Rent,Debt Consolidation,25291.28
LN-1001192,KQSEZ2DZ32,326766.0,Long Term,1708290.0,3 years,Rent,Debt Consolidation,28329.19
LN-1001193,RQ40R0YI89,99999999.0,Short Term,2501863.0,10+ years,Home Mortgage,Home Improvements,23142.19
LN-1001194,CCV9UDMK21,159434.0,Short Term,1070916.0,3 years,Rent,Debt Consolidation,10530.75
LN-1001195,RX10G9Q895,246026.0,Short Term,887433.0,,Home Mortgage,Debt Consolidation,9169.97
LN-1001196,46BF7PM3VZ,786170.0,Short Term,6750852.0,2 years,Own Home,Business Loan,1518.86
LN-1001197,YE3VPVKI6T,241450.0,Short Term,1183415.0,10+ years,Own Home,Debt Consolidation,29289.64
LN-1001198,OOFY8J29KQ,272206.0,Short Term,799786.0,,Home Mortgage,Debt Consolidation,15729.15
LN-1001199,L1QS15B10A,,,,,,,
LN-1001200,MRMMDWIT76,337788.0,Long Term,967252.0,6 years,Home Mortgage,Debt Consolidation,13219.25
LN-1001201,DCE4JKT4CL,386584.0,Short Term,1372541.0,7 years,Rent,Debt Consolidation,16813.67
LN-1001202,1FK6GIGIH3,779086.0,Short Term,1153452.0,5 years,Home Mortgage,Debt Consolidation,6747.66
LN-1001203,4C96RNKB9L,99999999.0,Short Term,1002630.0,9 years,Rent,Other,14203.83
LN-1001204,05JH8JG12X,441078.0,Long Term,851751.0,6 years,Home Mortgage,Debt Consolidation,15615.53
LN-1001205,ML8EHT0CUJ,,,,,,,
LN-1001206,0RB3RTA4H0,334620.0,Short Term,963300.0,10+ years,Home Mortgage,Debt Consolidation,16536.65
LN-1001207,4QYZCPE8UJ,668514.0,Long Term,3367902.0,10+ years,Home Mortgage,other,24529.38
LN-1001208,X90C2H8C5L,325886.0,Short Term,719207.0,3 years,Own Home,Debt Consolidation,11087.64
LN-1001209,N4E2A6U37C,264066.0,Short Term,655633.0,< 1 year,Rent,Debt Consolidation,7594.3
LN-1001210,D9QG2LYO52,195712.0,Short Term,,10+ years,Rent,Debt Consolidation,18169.89
LN-1001211,DVTNMHBM3J,374594.0,Long Term,,10+ years,Home Mortgage,Debt Consolidation,19288.61
LN-1001212,G1PHL3M6M9,,,,,,,
LN-1001213,F96RQWK6JQ,446556.0,Short Term,,8 years,Rent,Debt Consolidation,9598.23
LN-1001214,0E7LMZ7ECN,620378.0,Short Term,2487537.0,8 years,Home Mortgage,Debt Consolidation,18366.16
LN-1001215,8P8NMUFA5S,,,,,,,
LN-1001216,I7Y0GCHR4L,407088.0,Long Term,890777.0,7 years,Rent,Debt Consolidation,24125.06
LN-1001217,1QH7DHKW1Y,403216.0,Short Term,2070563.0,10+ years,Home Mortgage,Debt Consolidation,15753.66
LN-1001218,9Q3XCS9G2K,162228.0,Short Term,676153.0,3 years,Rent,Debt Consolidation,9973.29
LN-1001219,GMO9UQ63P0,322124.0,Short Term,1335301.0,10+ years,Home Mortgage,Buy a Car,20585.93
LN-1001220,NRI7MQJWRP,680350.0,Long Term,,3 years,Home Mortgage,Home Improvements,8689.27
LN-1001221,2DL1OEQ57O,327294.0,Short Term,1507536.0,8 years,Home Mortgage,Debt Consolidation,14572.81
LN-1001222,2KLEHPBQL3,441936.0,Long Term,,7 years,Home Mortgage,Debt Consolidation,53742.64
LN-1001223,NCJYMLCE1M,197384.0,Short Term,3409398.0,4 years,Home Mortgage,Debt Consolidation,10569.13
LN-1001224,YBKB7IBL0W,328394.0,Short Term,,< 1 year,Home Mortgage,Debt Consolidation,6963.88
LN-1001225,BLINX01YOS,218570.0,Long Term,,5 years,Home Mortgage,Home Improvements,6570.77
LN-1001226,930KY7L4KD,44682.0,Short Term,1350349.0,10+ years,Home Mortgage,Debt Consolidation,11140.46
LN-1001227,YQGJX378SX,431486.0,Long Term,847951.0,6 years,Home Mortgage,Debt Consolidation,16393.58
LN-1001228,EZJ343UDQE,67430.0,Short Term,660022.0,1 year,Rent,Debt Consolidation,9735.22
LN-1001229,DE8565V1ZV,411048.0,Short Term,,4 years,Own Home,Debt Consolidation,55824.28
LN-1001230,KWML51Y8NP,665764.0,Short Term,1309822.0,2 years,Home Mortgage,Debt Consolidation,21721.37
LN-1001231,ZBMGWOHLTL,347292.0,Short Term,850041.0,2 years,Home Mortgage,Other,18842.68
LN-1001232,AGY2MJIGDB,374264.0,Long Term,1806273.0,7 years,Home Mortgage,Debt Consolidation,24535.08
LN-1001233,TTU1BXBU9G,79992.0,Short Term,1458440.0,3 years,Home Mortgage,Debt Consolidation,13332.68
LN-1001234,RVVRXLHGVO,99999999.0,Short Term,485507.0,10+ years,Rent,Debt Consolidation,7484.86
LN-1001235,YRY7S9XVGS,174724.0,Short Term,,4 years,Home Mortgage,Other,20781.06
LN-1001236,YGUSFIBLNY,411466.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,23227.88
LN-1001237,OFA11ONZKG,174328.0,Short Term,4046202.0,< 1 year,Home Mortgage,Debt Consolidation,63727.52
LN-1001238,AM2B0VH4MU,313038.0,Long Term,1408052.0,10+ years,Home Mortgage,Debt Consolidation,21707.31
LN-1001239,V92QGOCG7W,261668.0,Short Term,1318296.0,6 years,Home Mortgage,Debt Consolidation,21861.59
LN-1001240,57E7VZ3O0W,441672.0,Short Term,1621061.0,8 years,Rent,other,17021.15
LN-1001241,G3F60A3BGI,88924.0,Short Term,537586.0,9 years,Home Mortgage,Debt Consolidation,2495.27
LN-1001242,CVW6YP4O4X,220968.0,Long Term,458014.0,1 year,Rent,Debt Consolidation,10572.36
LN-1001243,GZ4UH1W57G,344146.0,Long Term,1021706.0,5 years,Home Mortgage,other,26308.73
LN-1001244,5C9OVK39LI,221364.0,Short Term,3058848.0,< 1 year,Home Mortgage,Home Improvements,45220.0
LN-1001245,7PO3DT7QLO,55462.0,Short Term,517370.0,2 years,Rent,Buy a Car,4613.2
LN-1001246,WOQA9QETXA,220704.0,Short Term,1012168.0,10+ years,Rent,Debt Consolidation,12989.54
LN-1001247,UNONP0X5AW,99999999.0,L,1281455.0,5 years,Home Mortgage,Debt Consolidation,26056.22
LN-1001248,XCNCGYQIJU,434588.0,Short Term,1407482.0,3 years,Rent,Debt Consolidation,14778.39
LN-1001249,SSQVQSM15K,405812.0,Long Term,1168272.0,6 years,Rent,Debt Consolidation,17329.33
LN-1001250,ZGLVEN9948,99999999.0,Short Term,2468024.0,10+ years,Own Home,Debt Consolidation,16309.41
LN-1001251,2HKVN4LRFM,429044.0,Long Term,,10+ years,Rent,Debt Consolidation,21074.42
LN-1001252,SRHM4O0BO1,289608.0,Long Term,1058167.0,7 years,Home Mortgage,Debt Consolidation,17988.82
LN-1001253,GMLZELXB6P,646866.0,Long Term,5971871.0,10+ years,Home Mortgage,Debt Consolidation,80620.23
LN-1001254,5HGTZL37RL,209902.0,Short Term,504070.0,2 years,Own Home,Debt Consolidation,7140.96
LN-1001255,D3TUCZQMGJ,498850.0,Long Term,1115262.0,10+ years,Home Mortgage,Debt Consolidation,24350.02
LN-1001256,D48H4V2M4W,228074.0,Long Term,811984.0,9 years,Home Mortgage,Debt Consolidation,16848.44
LN-1001257,PJZZ4HGBJQ,207900.0,Short Term,1010154.0,10+ years,Home Mortgage,Debt Consolidation,16583.39
LN-1001258,O9E7DF7KAP,193336.0,Short Term,853803.0,6 years,Own Home,Debt Consolidation,17787.61
LN-1001259,GCB5Y2UZV0,453222.0,Long Term,1770705.0,4 years,Rent,Debt Consolidation,16231.32
LN-1001260,SI7BSZTUL9,623942.0,Short Term,1685376.0,10+ years,Own Home,small_business,32022.22
LN-1001261,6RD26UJFP9,176066.0,Short Term,,2 years,Rent,Debt Consolidation,10921.39
LN-1001262,4OHK8VL31F,111848.0,Short Term,1007418.0,< 1 year,Rent,Debt Consolidation,13516.22
LN-1001263,W7C132JNTM,99999999.0,Short Term,1491310.0,9 years,Home Mortgage,Debt Consolidation,29702.13
LN-1001264,ZTDCAMP9SD,288178.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,12029.09
LN-1001265,Z60K28EPVE,89078.0,Short Term,519251.0,< 1 year,Rent,Debt Consolidation,4759.88
LN-1001266,7NYFW0EDZX,389620.0,LT,,6 years,Rent,Home Improvements,1867.13
